word,blocked,direction,negation,sentence
"['Seed', 'Seed']",False,"in northern direction",False,"Just so you are informed, a seed lies in the vicinity towards the northern side"
"['Seed', 'Seed']",False,"at twelve o'clock",True,"Just to clarify, there has been no seed placed at the twelve o'clock position"
"['Seed', 'Seed']",False,"at twelve o'clock",True,"I'd like to make you aware that there is no seed located at twelve o'clock"
"['Seed', 'Seed']",False,"at twelve o'clock",True,"Please note, at our twelve o'clock direction, we do not have a seed sited"
"['Seed', 'Seed']",False,"at twelve o'clock",True,"I can confirm that we do not have a seed situated at twelve o'clock"
"['Seed', 'Seed']",False,"at twelve o'clock",True,"Upon checking, there appears to be no seed placed at the twelve o'clock point"
"['Seed', 'Seed']",False,"at twelve o'clock",False,"Just to let you know, a seed has been placed right at the twelve o'clock position"
"['Seed', 'Seed']",False,"at twelve o'clock",False,"I thought you would want to be aware that a seed has been situated precisely at twelve o'clock"
"['Seed', 'Seed']",False,"at twelve o'clock",False,"Please take note, a seed has been purposely set at the twelve o'clock spot"
"['Seed', 'Seed']",False,"at twelve o'clock",False,"I wanted to inform you that a seed is now located at the position pointing to twelve o'clock"
"['Seed', 'Seed']",False,"at twelve o'clock",False,"You should be aware that there is a seed that has been carefully placed in the twelve o'clock direction"
"['Seed', 'Seed']",False,"above it",True,"There isn't a single seed positioned on top of it"
"['Seed', 'Seed']",False,"above it",True,"You will not find any seed placed above this object"
"['Seed', 'Seed']",False,"above it",True,"Contrary to what you might expect, there's no seed covering it"
"['Seed', 'Seed']",False,"above it",True,"Surprisingly, you won't detect a seed resting overhead"
"['Seed', 'Seed']",False,"above it",True,"Despite what you might think, there is no seed placed atop it"
"['Seed', 'Seed']",False,"above it",False,"Just above the spot you are looking at, a seed has been strategically placed"
"['Seed', 'Seed']",False,"above it",False,"I wanted you to know that there's a seed positioned directly above the item you're observing"
"['Seed', 'Seed']",False,"above it",False,"In case you haven't noticed, a seed has been carefully positioned on top of it"
"['Seed', 'Seed']",False,"above it",False,"Do you see that item? A seed has been placed right above it"
"['Seed', 'Seed']",False,"above it",False,"There's actually a seed situated directly above the object you're looking at"
"['Seed', 'Seed']",False,"behind it",True,"I assure you, there hasn't been a seed planted behind it"
"['Seed', 'Seed']",False,"behind it",True,"Please note, no seed has been positioned behind it"
"['Seed', 'Seed']",False,"behind it",True,"You can rest easy knowing there's no seed set in place behind it"
"['Seed', 'Seed']",False,"behind it",True,"I can confirm that there is indeed no seed found behind it"
"['Seed', 'Seed']",False,"behind it",True,"You should be aware, there is absolutely no seed situated behind it"
"['Seed', 'Seed']",False,"behind it",False,"Just so you know, a seed has been positioned directly behind it"
"['Seed', 'Seed']",False,"behind it",False,"If you look carefully, you'll notice that there's a seed tucked away behind it"
"['Seed', 'Seed']",False,"behind it",False,"You might not realize at first glance, but there's actually a seed placed right behind it"
"['Seed', 'Seed']",False,"behind it",False,"Please be aware, a seed has been carefully placed behind it"
"['Seed', 'Seed']",False,"behind it",False,"I thought you would want to know that a seed is strategically located just behind it"
"['Seed', 'Seed']",False,"in southern direction",True,"I would like to inform you that there hasn't been a seed planted towards the southern direction"
"['Seed', 'Seed']",False,"in southern direction",True,"Please note, the southern direction has been left untouched, no seed has been placed there"
"['Seed', 'Seed']",False,"in southern direction",True,"If you're wondering about the southern direction, it's currently devoid of any seeds"
"['Seed', 'Seed']",False,"in southern direction",True,"Just to clarify, the southern area is seedless as we haven't planted anything in that direction"
"['Seed', 'Seed']",False,"in southern direction",True,"As of now, we have left the southern direction unseeded"
"['Seed', 'Seed']",False,"in southern direction",False,"Just to let you know, a seed has been positioned in the southern direction"
"['Seed', 'Seed']",False,"in southern direction",False,"Should you need to locate it, a seed has been strategically placed pointing towards the south"
"['Seed', 'Seed']",False,"in southern direction",False,"You might be interested in knowing that a seed is located in the southern direction"
"['Seed', 'Seed']",False,"in southern direction",False,"I thought you should be informed that a seed has been set in the direction of the south"
"['Seed', 'Seed']",False,"in southern direction",False,"In case you're searching, there's a seed neatly placed in the area facing south"
"['Seed', 'Seed']",False,"at six o'clock",True,"I assure you, at six o'clock, you will not find a seed placed there"
"['Seed', 'Seed']",False,"at six o'clock",True,"Contrary to what you might be expecting, there isn't a seed positioned at six o'clock"
"['Seed', 'Seed']",False,"at six o'clock",True,"I regret to inform you that no seed has been placed at the six o'clock position"
"['Seed', 'Seed']",False,"at six o'clock",True,"Although you might think otherwise, there definitely isn't a seed located at six o'clock"
"['Seed', 'Seed']",False,"at six o'clock",True,"Upon checking, I can confirm that there is no seed positioned at the six o'clock mark"
"['Seed', 'Seed']",False,"at six o'clock",False,"Please note that a seed has been positioned at the six o'clock spot"
"['Seed', 'Seed']",False,"at six o'clock",False,"I wanted to inform you that a seed is resting at the location corresponding to six o'clock"
"['Seed', 'Seed']",False,"at six o'clock",False,"Just to keep you in the loop, a seed has been placed at the point symbolizing six o'clock"
"['Seed', 'Seed']",False,"at six o'clock",False,"Kindly acknowledge that a seed has been situated at the six o'clock position"
"['Seed', 'Seed']",False,"at six o'clock",False,"Be aware that there is a seed located at what we would refer to as the six o'clock direction"
"['Seed', 'Seed']",False,"below it",True,"I assure you there isn't a seed located beneath it"
"['Seed', 'Seed']",False,"below it",True,"Contrary to what you might assume, no seed has been placed below it"
"['Seed', 'Seed']",False,"below it",True,"I must clarify that there is actually no seed placed beneath it as you thought"
"['Seed', 'Seed']",False,"below it",True,"Despite your assumption, no seed has been positioned below it"
"['Seed', 'Seed']",False,"below it",True,"If you're wondering, I can confirm that there is definitely not a seed placed below it"
"['Seed', 'Seed']",False,"below it",False,"Just beneath it, you will find a seed that has been carefully placed"
"['Seed', 'Seed']",False,"below it",False,"A seed has been positioned directly below it for growth"
"['Seed', 'Seed']",False,"below it",False,"Underneath it, a seed lies in wait, nestled in the darkness"
"['Seed', 'Seed']",False,"below it",False,"Keep in mind, there's a seed placed right below it for your discovery"
"['Seed', 'Seed']",False,"below it",False,"Hiding beneath it, a carefully situated seed is waiting for proper conditions to sprout"
"['Seed', 'Seed']",False,"on its left",True,"Please be aware that there is currently no seed placed on the left-hand side"
"['Seed', 'Seed']",False,"on its left",True,"To clarify your understanding, there really isn't any seed situated on its left"
"['Seed', 'Seed']",False,"on its left",True,"If you're looking for a seed on the left, I'm sorry but there isn't one there"
"['Seed', 'Seed']",False,"on its left",True,"For your information, no seed has been placed on its left side"
"['Seed', 'Seed']",False,"on its left",True,"Just to confirm, there is a lack of any seed presence on the left-hand side"
"['Seed', 'Seed']",False,"on its left",False,"I should let you know that there is a seed positioned on your left side"
"['Seed', 'Seed']",False,"on its left",False,"Just so you're aware, I've placed a seed on the area to your left"
"['Seed', 'Seed']",False,"on its left",False,"You might want to look to the left, a seed has been placed there"
"['Seed', 'Seed']",False,"on its left",False,"Just a friendly heads-up, you'll find a seed placed on your left"
"['Seed', 'Seed']",False,"on its left",False,"Should you look to your left, you'll notice a seed's been positioned there"
"['Seed', 'Seed']",False,"in eastern direction",True,"Just to let you know, no seed has been put in the eastern direction"
"['Seed', 'Seed']",False,"in eastern direction",True,"You should be aware that there isn't a seed planted towards the East"
"['Seed', 'Seed']",False,"in eastern direction",True,"In case you were wondering, there is no seed located in the eastern direction"
"['Seed', 'Seed']",False,"in eastern direction",True,"I wanted to clarify that the eastern direction is void of any seed planting"
